Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR29920182_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0007321608996791929)	(30.0, 0.0007321608996791929)	(31.0, 0.0014643217993583859)	(32.0, 0.0007321608996791929)	(33.0, 0.0007321608996791929)	(34.0, 0.0007321608996791929)	(35.0, 0.0007321608996791929)	(36.0, 0.0021964826990375787)	(37.0, 0.0014643217993583859)	(38.0, 0.0007321608996791929)	(39.0, 0.0)	(40.0, 0.0007321608996791929)	(41.0, 0.0021964826990375787)	(42.0, 0.0007321608996791929)	(43.0, 0.0007321608996791929)	(44.0, 0.0007321608996791929)	(45.0, 0.0014643217993583859)	(46.0, 0.0007321608996791929)	(47.0, 0.0043929653980751575)	(48.0, 0.04832261937882671)	(49.0, 0.12080654844706709)	(50.0, 0.42904628721200966)	(51.0, 1.2161192543671242)	(52.0, 8.678303143898965)	(53.0, 44.86389128873611)	(54.0, 33.32942847521757)	(55.0, 4.4024834897706)	(56.0, 1.7176494706474283)	(57.0, 2.5215621384951805)	(58.0, 1.602700209397782)	(59.0, 0.45906488409885743)	(60.0, 0.33899049655146635)	(61.0, 0.1581467543307058)	(62.0, 0.049054780278505905)	(63.0, 0.020500505191017402)	(64.0, 0.0073216089967919305)	(65.0, 0.0043929653980751575)	(66.0, 0.0036608044983959644)	(67.0, 0.0007321608996791929)	(68.0, 0.0)	(69.0, 0.0021964826990375787)	(70.0, 0.0021964826990375787)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0007321608996791929)	(75.0, 0.0007321608996791929)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920182_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0007324987730645227)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0007324987730645227)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0007324987730645227)	(43.0, 0.0007324987730645227)	(44.0, 0.0014649975461290454)	(45.0, 0.0007324987730645227)	(46.0, 0.0007324987730645227)	(47.0, 0.0036624938653226136)	(48.0, 0.004394992638387136)	(49.0, 0.01977746687274211)	(50.0, 0.06519239080274244)	(51.0, 0.11207231227887215)	(52.0, 0.5471765834792044)	(53.0, 2.081761513049457)	(54.0, 14.034676491913315)	(55.0, 44.07884616792753)	(56.0, 27.398384107715952)	(57.0, 3.7093737867985137)	(58.0, 1.0840981841354704)	(59.0, 0.7588687288948408)	(60.0, 1.0467407467091818)	(61.0, 2.227528768889313)	(62.0, 2.1030039774683305)	(63.0, 0.44828924911549106)	(64.0, 0.11500230737113026)	(65.0, 0.06445989202967792)	(66.0, 0.03222994601483902)	(67.0, 0.016847471780484017)	(68.0, 0.01464997546129045)	(69.0, 0.012452479142096884)	(70.0, 0.002929995092258091)	(71.0, 0.0036624938653226136)	(72.0, 0.0014649975461290454)	(73.0, 0.002197496319193568)	(74.0, 0.0007324987730645227)	(75.0, 0.0007324987730645227)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0007324987730645227)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0007324987730645227)	(94.0, 0.0)	(95.0, 0.0007324987730645227)	(96.0, 0.0007324987730645227)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920183_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.001211886179649729)	(38.0, 0.001211886179649729)	(39.0, 0.002423772359299458)	(40.0, 0.001211886179649729)	(41.0, 0.0036356585389491873)	(42.0, 0.0036356585389491873)	(43.0, 0.002423772359299458)	(44.0, 0.001211886179649729)	(45.0, 0.002423772359299458)	(46.0, 0.0)	(47.0, 0.001211886179649729)	(48.0, 0.013330747976147021)	(49.0, 0.10058655291092741)	(50.0, 0.39022734984721114)	(51.0, 0.8592273013716665)	(52.0, 8.600756216973975)	(53.0, 48.47181152747337)	(54.0, 35.62824179552217)	(55.0, 3.6768626690574417)	(56.0, 0.8034805371077773)	(57.0, 0.7089534150950957)	(58.0, 0.4047699840030077)	(59.0, 0.15633331717481516)	(60.0, 0.06665373988073511)	(61.0, 0.04241601628774053)	(62.0, 0.023025837413344845)	(63.0, 0.008483203257548103)	(64.0, 0.004847544718598916)	(65.0, 0.004847544718598916)	(66.0, 0.009695089437197832)	(67.0, 0.002423772359299458)	(68.0, 0.0)	(69.0, 0.001211886179649729)	(70.0, 0.001211886179649729)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920183_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0012174929385407247)	(40.0, 0.0024349858770814493)	(41.0, 0.0024349858770814493)	(42.0, 0.0012174929385407247)	(43.0, 0.0012174929385407247)	(44.0, 0.0012174929385407247)	(45.0, 0.0)	(46.0, 0.0012174929385407247)	(47.0, 0.003652478815622174)	(48.0, 0.004869971754162899)	(49.0, 0.010957436446866522)	(50.0, 0.05235219635725119)	(51.0, 0.10348689977596147)	(52.0, 0.17410149021132387)	(53.0, 0.8644199863639231)	(54.0, 8.359306516020334)	(55.0, 44.08054933282035)	(56.0, 38.351027564037274)	(57.0, 4.525421252555865)	(58.0, 1.08843868705541)	(59.0, 0.5636992305443557)	(60.0, 0.4090776273496816)	(61.0, 0.6014415116391192)	(62.0, 0.5137820200641845)	(63.0, 0.12174929385407234)	(64.0, 0.0438297457874661)	(65.0, 0.032872309340599565)	(66.0, 0.01947988701665159)	(67.0, 0.020697379955192316)	(68.0, 0.013392422323947974)	(69.0, 0.008522450569785072)	(70.0, 0.010957436446866522)	(71.0, 0.003652478815622174)	(72.0, 0.0012174929385407247)	(73.0, 0.0024349858770814493)	(74.0, 0.0)	(75.0, 0.0012174929385407247)	(76.0, 0.0024349858770814493)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920184_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0013422458457491664)	(35.0, 0.0013422458457491664)	(36.0, 0.0026844916914983328)	(37.0, 0.0053689833829966655)	(38.0, 0.0053689833829966655)	(39.0, 0.0013422458457491664)	(40.0, 0.0013422458457491664)	(41.0, 0.0)	(42.0, 0.0013422458457491664)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.0)	(46.0, 0.006711229228745832)	(47.0, 0.018791441840488327)	(48.0, 0.08590373412794662)	(49.0, 0.6711229228745846)	(50.0, 5.373010120533816)	(51.0, 9.342031086413947)	(52.0, 12.763415747230125)	(53.0, 39.7385305092501)	(54.0, 26.067756570288854)	(55.0, 3.432122627580727)	(56.0, 1.3556683042066513)	(57.0, 0.6201175807361149)	(58.0, 0.30603205283081)	(59.0, 0.09798394673968906)	(60.0, 0.04832085044697001)	(61.0, 0.020133687686237495)	(62.0, 0.013422458457491664)	(63.0, 0.0053689833829966655)	(64.0, 0.0026844916914983328)	(65.0, 0.004026737537247499)	(66.0, 0.004026737537247499)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0013422458457491664)	(70.0, 0.0013422458457491664)	(71.0, 0.0)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920184_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0)	(43.0, 0.0013401232913428163)	(44.0, 0.0)	(45.0, 0.00402036987402845)	(46.0, 0.00402036987402845)	(47.0, 0.0)	(48.0, 0.006700616456714081)	(49.0, 0.05896542481908395)	(50.0, 0.24792280889842166)	(51.0, 0.9501474135620661)	(52.0, 3.8193513803271797)	(53.0, 8.2363977485922)	(54.0, 24.81506298579033)	(55.0, 40.41275797373559)	(56.0, 15.600375234524325)	(57.0, 2.7767354596623504)	(58.0, 1.0680782632002341)	(59.0, 0.556151165907267)	(60.0, 0.5253283302063814)	(61.0, 0.45028142589118425)	(62.0, 0.2385419458590219)	(63.0, 0.08308764406325458)	(64.0, 0.04288394532297012)	(65.0, 0.02010184937014224)	(66.0, 0.0160814794961138)	(67.0, 0.012061109622085347)	(68.0, 0.01474135620477098)	(69.0, 0.009380863039399712)	(70.0, 0.01072098633074253)	(71.0, 0.012061109622085347)	(72.0, 0.0026802465826856327)	(73.0, 0.0013401232913428163)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0013401232913428163)	(95.0, 0.0013401232913428163)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920185_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0012831370133702855)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0012831370133702855)	(39.0, 0.0)	(40.0, 0.002566274026740571)	(41.0, 0.0038494110401108565)	(42.0, 0.0012831370133702855)	(43.0, 0.006415685066851427)	(44.0, 0.005132548053481142)	(45.0, 0.005132548053481142)	(46.0, 0.005132548053481142)	(47.0, 0.002566274026740571)	(48.0, 0.024379603254035417)	(49.0, 0.26817563579439)	(50.0, 1.4294146328944841)	(51.0, 2.9371006236046484)	(52.0, 10.16244514589298)	(53.0, 43.679267072148505)	(54.0, 31.88338850821401)	(55.0, 4.2805450766033735)	(56.0, 1.7758616265044416)	(57.0, 1.7527651602637775)	(58.0, 1.1496907639797775)	(59.0, 0.30153719814201696)	(60.0, 0.1732234968049887)	(61.0, 0.06672312469525488)	(62.0, 0.03207842533425713)	(63.0, 0.014114507147073142)	(64.0, 0.002566274026740571)	(65.0, 0.005132548053481142)	(66.0, 0.012831370133702856)	(67.0, 0.005132548053481142)	(68.0, 0.0038494110401108565)	(69.0, 0.0)	(70.0, 0.002566274026740571)	(71.0, 0.002566274026740571)	(72.0, 0.0)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920185_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0012821005936124914)	(39.0, 0.0012821005936124914)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0012821005936124914)	(43.0, 0.0012821005936124914)	(44.0, 0.002564201187224983)	(45.0, 0.002564201187224983)	(46.0, 0.0012821005936124914)	(47.0, 0.0)	(48.0, 0.008974704155287441)	(49.0, 0.02179571009141235)	(50.0, 0.0846186391784244)	(51.0, 0.2500096157544365)	(52.0, 1.1179917176300962)	(53.0, 3.495006218187781)	(54.0, 15.959588189290974)	(55.0, 43.16832698694233)	(56.0, 25.727912612015665)	(57.0, 3.7232201238508305)	(58.0, 1.266715386489137)	(59.0, 0.7628498531994373)	(60.0, 0.8090054745694883)	(61.0, 1.616728848545327)	(62.0, 1.3885149428823165)	(63.0, 0.29360103593726056)	(64.0, 0.11410695283151161)	(65.0, 0.06795133146146208)	(66.0, 0.03718091721476226)	(67.0, 0.03461671602753726)	(68.0, 0.012821005936124917)	(69.0, 0.002564201187224983)	(70.0, 0.008974704155287441)	(71.0, 0.007692603561674949)	(72.0, 0.0012821005936124914)	(73.0, 0.002564201187224983)	(74.0, 0.002564201187224983)	(75.0, 0.0)	(76.0, 0.0012821005936124914)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920186_1	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0012118861796500055)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0012118861796500055)	(34.0, 0.002423772359300011)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0012118861796500055)	(38.0, 0.003635658538950017)	(39.0, 0.0)	(40.0, 0.0)	(41.0, 0.0)	(42.0, 0.0012118861796500055)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.002423772359300011)	(46.0, 0.008483203257550039)	(47.0, 0.01575452033545007)	(48.0, 0.036356585389500165)	(49.0, 0.1866304716661012)	(50.0, 0.8919482282224136)	(51.0, 2.9182219205972912)	(52.0, 13.625236317807143)	(53.0, 36.60623394250964)	(54.0, 21.445537835083243)	(55.0, 4.270686897086664)	(56.0, 4.620922003005436)	(57.0, 8.60681564787419)	(58.0, 5.538319841000281)	(59.0, 0.7901497891318101)	(60.0, 0.25207232536720153)	(61.0, 0.09937466673130034)	(62.0, 0.03514469920985016)	(63.0, 0.019390178874400085)	(64.0, 0.007271317077900032)	(65.0, 0.007271317077900032)	(66.0, 0.003635658538950017)	(67.0, 0.0)	(68.0, 0.0)	(69.0, 0.0)	(70.0, 0.0)	(71.0, 0.0)	(72.0, 0.0012118861796500055)	(73.0, 0.0)	(74.0, 0.0)	(75.0, 0.0)	(76.0, 0.0)	(77.0, 0.0)	(78.0, 0.0)	(79.0, 0.0)	(80.0, 0.0)	(81.0, 0.0)	(82.0, 0.0)	(83.0, 0.0)	(84.0, 0.0)	(85.0, 0.0)	(86.0, 0.0)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
SRR29920186_2	(0.0, 0.0)	(1.0, 0.0)	(2.0, 0.0)	(3.0, 0.0)	(4.0, 0.0)	(5.0, 0.0)	(6.0, 0.0)	(7.0, 0.0)	(8.0, 0.0)	(9.0, 0.0)	(10.0, 0.0)	(11.0, 0.0)	(12.0, 0.0)	(13.0, 0.0)	(14.0, 0.0)	(15.0, 0.0)	(16.0, 0.0)	(17.0, 0.0)	(18.0, 0.0)	(19.0, 0.0)	(20.0, 0.0)	(21.0, 0.0)	(22.0, 0.0)	(23.0, 0.0)	(24.0, 0.0)	(25.0, 0.0)	(26.0, 0.0)	(27.0, 0.0)	(28.0, 0.0)	(29.0, 0.0)	(30.0, 0.0)	(31.0, 0.0)	(32.0, 0.0)	(33.0, 0.0)	(34.0, 0.0)	(35.0, 0.0)	(36.0, 0.0)	(37.0, 0.0)	(38.0, 0.0)	(39.0, 0.0)	(40.0, 0.0012176708392187764)	(41.0, 0.0012176708392187764)	(42.0, 0.0)	(43.0, 0.0)	(44.0, 0.0)	(45.0, 0.002435341678437553)	(46.0, 0.0012176708392187764)	(47.0, 0.006088354196093882)	(48.0, 0.023135745945156747)	(49.0, 0.09010764210218938)	(50.0, 0.45297355218938234)	(51.0, 2.1431006770250347)	(52.0, 11.442452876139962)	(53.0, 12.734401636551674)	(54.0, 14.537772149435499)	(55.0, 26.607325507761615)	(56.0, 11.090546003605576)	(57.0, 1.8411183088987493)	(58.0, 0.8073157664020558)	(59.0, 0.6989430617115816)	(60.0, 1.4977351322390737)	(61.0, 6.904193658369913)	(62.0, 7.260971214260933)	(63.0, 1.2456772685208013)	(64.0, 0.2812819638595373)	(65.0, 0.12663776727875264)	(66.0, 0.07549559203156411)	(67.0, 0.02922410014125062)	(68.0, 0.020700404266719194)	(69.0, 0.012176708392187766)	(70.0, 0.007306025035312658)	(71.0, 0.004870683356875106)	(72.0, 0.004870683356875106)	(73.0, 0.013394379231406543)	(74.0, 0.006088354196093882)	(75.0, 0.0)	(76.0, 0.002435341678437553)	(77.0, 0.0)	(78.0, 0.003653012517656329)	(79.0, 0.002435341678437553)	(80.0, 0.0012176708392187764)	(81.0, 0.006088354196093882)	(82.0, 0.004870683356875106)	(83.0, 0.0012176708392187764)	(84.0, 0.0)	(85.0, 0.002435341678437553)	(86.0, 0.002435341678437553)	(87.0, 0.0)	(88.0, 0.0)	(89.0, 0.0)	(90.0, 0.0)	(91.0, 0.0012176708392187764)	(92.0, 0.0)	(93.0, 0.0)	(94.0, 0.0)	(95.0, 0.0)	(96.0, 0.0)	(97.0, 0.0)	(98.0, 0.0)	(99.0, 0.0)	(100.0, 0.0)
